Order ID,Order Name,Created at,Financial Status,Customer ID,Total Price,Subtotal Price,Total Discounts,Shipping Cost,Total Tax,Lineitem quantity,Lineitem sku,Lineitem price,Lineitem total price,Lineitem name,Refund ID,Risk Level
110460326,#ORD60326,2025-12-07,paid,1388,647.2,540,20,30,97.2,3,HERB002,180,540,Neem Face Wash,,low
110460327,#ORD60327,2025-12-30,paid,1270,1078.4,880,30,70,158.4,4,HERB005,220,880,Aloe Vera Gel,,medium
110460328,#ORD60328,2025-12-28,paid,1376,338.6,270,30,50,48.6,3,HERB004,90,270,Sandalwood Soap,,medium
110460329,#ORD60329,2025-12-23,paid,1212,1790.0,1500,30,50,270.0,5,HERB003,300,1500,Tulsi Shampoo,,medium
110460330,#ORD60330,2025-12-14,paid,1390,1338.0,1100,30,70,198.0,5,HERB005,220,1100,Aloe Vera Gel,,high
110460331,#ORD60331,2025-12-13,paid,1328,1210.0,1000,0,30,180.0,4,HERB001,250,1000,Amla Hair Oil,,high
110460332,#ORD60332,2025-12-20,paid,1433,687.2,540,0,50,97.2,3,HERB002,180,540,Neem Face Wash,,medium
110460333,#ORD60333,2025-12-28,paid,1005,738.0,600,0,30,108.0,2,HERB003,300,600,Tulsi Shampoo,,low
110460334,#ORD60334,2025-12-30,paid,1224,529.2,440,20,30,79.2,2,HERB005,220,440,Aloe Vera Gel,,high
110460335,#ORD60335,2025-12-03,paid,1491,358.6,270,30,70,48.6,3,HERB004,90,270,Sandalwood Soap,,medium
110460336,#ORD60336,2025-12-17,paid,1109,368.6,270,20,70,48.6,3,HERB004,90,270,Sandalwood Soap,,high
110460337,#ORD60337,2025-12-14,refunded,1453,589.2,440,0,70,79.2,2,HERB005,220,440,Aloe Vera Gel,RFD110460337,high
110460338,#ORD60338,2025-12-01,paid,1293,687.2,540,20,70,97.2,3,HERB002,180,540,Neem Face Wash,,medium
110460339,#ORD60339,2025-12-16,paid,1378,667.2,540,0,30,97.2,3,HERB002,180,540,Neem Face Wash,,low
110460340,#ORD60340,2025-12-17,paid,1382,289.6,220,20,50,39.6,1,HERB005,220,220,Aloe Vera Gel,,medium
110460341,#ORD60341,2025-12-21,refunded,1313,454.8,360,0,30,64.8,4,HERB004,90,360,Sandalwood Soap,RFD110460341,medium
110460342,#ORD60342,2025-12-26,paid,1141,828.8,660,0,50,118.8,3,HERB005,220,660,Aloe Vera Gel,,high
110460343,#ORD60343,2025-12-08,paid,1142,1466.0,1200,20,70,216.0,4,HERB003,300,1200,Tulsi Shampoo,,low
110460344,#ORD60344,2025-12-25,paid,1221,242.4,180,20,50,32.4,2,HERB004,90,180,Sandalwood Soap,,low
110460345,#ORD60345,2025-12-19,paid,1084,798.8,660,50,70,118.8,3,HERB005,220,660,Aloe Vera Gel,,low
110460346,#ORD60346,2025-12-30,paid,1407,305.0,250,20,30,45.0,1,HERB001,250,250,Amla Hair Oil,,medium
110460347,#ORD60347,2025-12-20,paid,1212,1132.0,900,0,70,162.0,3,HERB003,300,900,Tulsi Shampoo,,medium
110460348,#ORD60348,2025-12-21,paid,1017,758.0,600,0,50,108.0,2,HERB003,300,600,Tulsi Shampoo,,low
110460349,#ORD60349,2025-12-23,paid,1176,1062.0,900,50,50,162.0,5,HERB002,180,900,Neem Face Wash,,medium
110460350,#ORD60350,2025-12-19,paid,1474,1278.0,1100,50,30,198.0,5,HERB005,220,1100,Aloe Vera Gel,,high
110460351,#ORD60351,2025-12-27,refunded,1180,1250.0,1000,0,70,180.0,4,HERB001,250,1000,Amla Hair Oil,RFD110460351,low
110460352,#ORD60352,2025-12-10,paid,1416,1092.0,900,0,30,162.0,3,HERB003,300,900,Tulsi Shampoo,,high
110460353,#ORD60353,2025-12-03,paid,1474,1102.0,900,30,70,162.0,3,HERB003,300,900,Tulsi Shampoo,,medium
110460354,#ORD60354,2025-12-15,paid,1074,640.0,500,20,70,90.0,2,HERB001,250,500,Amla Hair Oil,,medium
110460355,#ORD60355,2025-12-24,pending,1105,1230.0,1000,0,50,180.0,4,HERB001,250,1000,Amla Hair Oil,,medium
110460356,#ORD60356,2025-12-30,paid,1383,581.0,450,0,50,81.0,5,HERB004,90,450,Sandalwood Soap,,medium
110460357,#ORD60357,2025-12-27,paid,1025,136.2,90,0,30,16.2,1,HERB004,90,90,Sandalwood Soap,,high
110460358,#ORD60358,2025-12-11,paid,1053,849.6,720,30,30,129.6,4,HERB002,180,720,Neem Face Wash,,medium
110460359,#ORD60359,2025-12-12,paid,1494,1426.0,1200,20,30,216.0,4,HERB003,300,1200,Tulsi Shampoo,,medium
110460360,#ORD60360,2025-12-26,refunded,1438,242.4,180,0,30,32.4,2,HERB004,90,180,Sandalwood Soap,RFD110460360,medium
110460361,#ORD60361,2025-12-09,paid,1159,549.2,440,20,50,79.2,2,HERB005,220,440,Aloe Vera Gel,,low
110460362,#ORD60362,2025-12-10,paid,1250,657.2,540,50,70,97.2,3,HERB002,180,540,Neem Face Wash,,low
110460363,#ORD60363,2025-12-20,refunded,1225,758.0,600,0,50,108.0,2,HERB003,300,600,Tulsi Shampoo,RFD110460363,low
110460364,#ORD60364,2025-12-31,refunded,1486,388.6,270,0,70,48.6,3,HERB004,90,270,Sandalwood Soap,RFD110460364,medium
110460365,#ORD60365,2025-12-23,paid,1272,758.0,600,20,70,108.0,2,HERB003,300,600,Tulsi Shampoo,,medium
110460366,#ORD60366,2025-12-10,paid,1198,1790.0,1500,50,70,270.0,5,HERB003,300,1500,Tulsi Shampoo,,low
110460367,#ORD60367,2025-12-31,paid,1441,106.2,90,30,30,16.2,1,HERB004,90,90,Sandalwood Soap,,low
110460368,#ORD60368,2025-12-29,paid,1228,788.8,660,20,30,118.8,3,HERB005,220,660,Aloe Vera Gel,,low
110460369,#ORD60369,2025-12-26,paid,1096,315.0,250,50,70,45.0,1,HERB001,250,250,Amla Hair Oil,,high
110460370,#ORD60370,2025-12-20,pending,1114,1505.0,1250,20,50,225.0,5,HERB001,250,1250,Amla Hair Oil,,medium
110460371,#ORD60371,2025-12-21,paid,1462,212.4,180,30,30,32.4,2,HERB004,90,180,Sandalwood Soap,,high
110460372,#ORD60372,2025-12-19,paid,1041,798.8,660,30,50,118.8,3,HERB005,220,660,Aloe Vera Gel,,low
110460373,#ORD60373,2025-12-31,refunded,1196,919.6,720,0,70,129.6,4,HERB002,180,720,Neem Face Wash,RFD110460373,high
110460374,#ORD60374,2025-12-29,paid,1168,374.0,300,50,70,54.0,1,HERB003,300,300,Tulsi Shampoo,,medium
110460375,#ORD60375,2025-12-17,paid,1315,212.4,180,30,30,32.4,1,HERB002,180,180,Neem Face Wash,,high
110460376,#ORD60376,2025-12-24,paid,1271,829.6,720,50,30,129.6,4,HERB002,180,720,Neem Face Wash,,low
110460377,#ORD60377,2025-12-08,pending,1349,242.4,180,0,30,32.4,2,HERB004,90,180,Sandalwood Soap,,medium
110460378,#ORD60378,2025-12-18,paid,1288,849.6,720,50,50,129.6,4,HERB002,180,720,Neem Face Wash,,high
110460379,#ORD60379,2025-12-25,paid,1312,1298.0,1100,50,50,198.0,5,HERB005,220,1100,Aloe Vera Gel,,medium
110460380,#ORD60380,2025-12-18,paid,1226,590.0,500,50,50,90.0,2,HERB001,250,500,Amla Hair Oil,,high
110460381,#ORD60381,2025-12-21,paid,1116,1338.0,1100,30,70,198.0,5,HERB005,220,1100,Aloe Vera Gel,,low
110460382,#ORD60382,2025-12-02,paid,1475,325.0,250,20,50,45.0,1,HERB001,250,250,Amla Hair Oil,,high
110460383,#ORD60383,2025-12-24,paid,1245,1108.4,880,0,70,158.4,4,HERB005,220,880,Aloe Vera Gel,,medium
110460384,#ORD60384,2025-12-03,paid,1185,325.0,250,20,50,45.0,1,HERB001,250,250,Amla Hair Oil,,low
110460385,#ORD60385,2025-12-04,paid,1015,728.0,600,50,70,108.0,2,HERB003,300,600,Tulsi Shampoo,,low
110460386,#ORD60386,2025-12-08,pending,1329,309.6,220,0,50,39.6,1,HERB005,220,220,Aloe Vera Gel,,low
110460387,#ORD60387,2025-12-16,paid,1059,1800.0,1500,20,50,270.0,5,HERB003,300,1500,Tulsi Shampoo,,medium
110460388,#ORD60388,2025-12-29,paid,1383,354.0,300,30,30,54.0,1,HERB003,300,300,Tulsi Shampoo,,high
110460389,#ORD60389,2025-12-30,paid,1321,232.4,180,30,50,32.4,1,HERB002,180,180,Neem Face Wash,,low
110460390,#ORD60390,2025-12-12,paid,1178,718.0,600,20,30,108.0,2,HERB003,300,600,Tulsi Shampoo,,high
110460391,#ORD60391,2025-12-31,paid,1222,242.4,180,20,50,32.4,2,HERB004,90,180,Sandalwood Soap,,low
110460392,#ORD60392,2025-12-29,refunded,1417,1348.0,1100,0,50,198.0,5,HERB005,220,1100,Aloe Vera Gel,RFD110460392,high
110460393,#ORD60393,2025-12-03,paid,1122,242.4,180,0,30,32.4,2,HERB004,90,180,Sandalwood Soap,,low
110460394,#ORD60394,2025-12-17,pending,1316,106.2,90,50,50,16.2,1,HERB004,90,90,Sandalwood Soap,,low
110460395,#ORD60395,2025-12-05,paid,1195,1082.0,900,30,50,162.0,3,HERB003,300,900,Tulsi Shampoo,,high
110460396,#ORD60396,2025-12-04,paid,1190,1180.0,1000,50,50,180.0,4,HERB001,250,1000,Amla Hair Oil,,medium
110460397,#ORD60397,2025-12-21,paid,1274,1180.0,1000,30,30,180.0,4,HERB001,250,1000,Amla Hair Oil,,low
110460398,#ORD60398,2025-12-31,pending,1022,738.0,600,20,50,108.0,2,HERB003,300,600,Tulsi Shampoo,,high
110460399,#ORD60399,2025-12-19,paid,1399,687.2,540,20,70,97.2,3,HERB002,180,540,Neem Face Wash,,high
110460400,#ORD60400,2025-12-31,paid,1006,348.6,270,20,50,48.6,3,HERB004,90,270,Sandalwood Soap,,high
110460401,#ORD60401,2025-12-06,paid,1106,295.0,250,30,30,45.0,1,HERB001,250,250,Amla Hair Oil,,low
110460402,#ORD60402,2025-12-29,refunded,1274,1132.0,900,0,70,162.0,5,HERB002,180,900,Neem Face Wash,RFD110460402,high
110460403,#ORD60403,2025-12-08,paid,1031,1348.0,1100,0,50,198.0,5,HERB005,220,1100,Aloe Vera Gel,,high
110460404,#ORD60404,2025-12-06,paid,1260,499.2,440,50,30,79.2,2,HERB005,220,440,Aloe Vera Gel,,low
110460405,#ORD60405,2025-12-28,paid,1215,828.8,660,20,70,118.8,3,HERB005,220,660,Aloe Vera Gel,,low
110460406,#ORD60406,2025-12-23,paid,1067,1525.0,1250,0,50,225.0,5,HERB001,250,1250,Amla Hair Oil,,high
110460407,#ORD60407,2025-12-05,paid,1270,1436.0,1200,50,70,216.0,4,HERB003,300,1200,Tulsi Shampoo,,medium
110460408,#ORD60408,2025-12-06,paid,1401,239.6,220,50,30,39.6,1,HERB005,220,220,Aloe Vera Gel,,high
110460409,#ORD60409,2025-12-20,paid,1369,1495.0,1250,50,70,225.0,5,HERB001,250,1250,Amla Hair Oil,,high
110460410,#ORD60410,2025-12-24,paid,1361,1466.0,1200,0,50,216.0,4,HERB003,300,1200,Tulsi Shampoo,,high
110460411,#ORD60411,2025-12-19,paid,1107,1092.0,900,20,50,162.0,3,HERB003,300,900,Tulsi Shampoo,,high
110460412,#ORD60412,2025-12-27,pending,1164,610.0,500,50,70,90.0,2,HERB001,250,500,Amla Hair Oil,,high
110460413,#ORD60413,2025-12-04,paid,1322,289.6,220,20,50,39.6,1,HERB005,220,220,Aloe Vera Gel,,medium
110460414,#ORD60414,2025-12-05,pending,1363,269.6,220,20,30,39.6,1,HERB005,220,220,Aloe Vera Gel,,low
110460415,#ORD60415,2025-12-10,paid,1465,848.8,660,0,70,118.8,3,HERB005,220,660,Aloe Vera Gel,,low
110460416,#ORD60416,2025-12-09,refunded,1411,348.6,270,0,30,48.6,3,HERB004,90,270,Sandalwood Soap,RFD110460416,high
110460417,#ORD60417,2025-12-28,paid,1408,232.4,180,30,50,32.4,2,HERB004,90,180,Sandalwood Soap,,low
110460418,#ORD60418,2025-12-14,paid,1155,529.2,440,20,30,79.2,2,HERB005,220,440,Aloe Vera Gel,,medium
110460419,#ORD60419,2025-12-14,pending,1106,758.8,660,50,30,118.8,3,HERB005,220,660,Aloe Vera Gel,,medium
110460420,#ORD60420,2025-12-30,paid,1178,106.2,90,50,50,16.2,1,HERB004,90,90,Sandalwood Soap,,high
110460421,#ORD60421,2025-12-14,paid,1189,1200.0,1000,50,70,180.0,4,HERB001,250,1000,Amla Hair Oil,,medium
110460422,#ORD60422,2025-12-04,paid,1467,549.2,440,0,30,79.2,2,HERB005,220,440,Aloe Vera Gel,,medium
110460423,#ORD60423,2025-12-06,paid,1222,1770.0,1500,50,50,270.0,5,HERB003,300,1500,Tulsi Shampoo,,low
110460424,#ORD60424,2025-12-28,paid,1066,589.2,440,0,70,79.2,2,HERB005,220,440,Aloe Vera Gel,,high
110460425,#ORD60425,2025-12-29,paid,1007,1800.0,1500,20,50,270.0,5,HERB003,300,1500,Tulsi Shampoo,,low
110460426,#ORD60426,2025-12-18,paid,1370,1495.0,1250,30,50,225.0,5,HERB001,250,1250,Amla Hair Oil,,medium
110460427,#ORD60427,2025-12-01,paid,1071,1062.0,900,50,50,162.0,5,HERB002,180,900,Neem Face Wash,,high
110460428,#ORD60428,2025-12-05,paid,1410,368.6,270,20,70,48.6,3,HERB004,90,270,Sandalwood Soap,,medium
110460429,#ORD60429,2025-12-24,paid,1060,1082.0,900,50,70,162.0,5,HERB002,180,900,Neem Face Wash,,low
110460430,#ORD60430,2025-12-16,paid,1174,935.0,750,0,50,135.0,3,HERB001,250,750,Amla Hair Oil,,high
110460431,#ORD60431,2025-12-14,paid,1181,1082.0,900,30,50,162.0,5,HERB002,180,900,Neem Face Wash,,high
110460432,#ORD60432,2025-12-17,paid,1067,295.0,250,30,30,45.0,1,HERB001,250,250,Amla Hair Oil,,high
110460433,#ORD60433,2025-12-08,paid,1442,1068.4,880,0,30,158.4,4,HERB005,220,880,Aloe Vera Gel,,medium
110460434,#ORD60434,2025-12-27,paid,1289,1180.0,1000,30,30,180.0,4,HERB001,250,1000,Amla Hair Oil,,medium
110460435,#ORD60435,2025-12-17,paid,1261,394.0,300,30,70,54.0,1,HERB003,300,300,Tulsi Shampoo,,high
110460436,#ORD60436,2025-12-23,paid,1304,305.0,250,20,30,45.0,1,HERB001,250,250,Amla Hair Oil,,low
110460437,#ORD60437,2025-12-01,paid,1405,1750.0,1500,50,30,270.0,5,HERB003,300,1500,Tulsi Shampoo,,high
110460438,#ORD60438,2025-12-11,paid,1122,1092.0,900,0,30,162.0,5,HERB002,180,900,Neem Face Wash,,low
110460439,#ORD60439,2025-12-07,refunded,1018,1092.0,900,0,30,162.0,5,HERB002,180,900,Neem Face Wash,RFD110460439,medium
110460440,#ORD60440,2025-12-25,paid,1362,610.0,500,30,50,90.0,2,HERB001,250,500,Amla Hair Oil,,low
110460441,#ORD60441,2025-12-08,paid,1177,252.4,180,30,70,32.4,2,HERB004,90,180,Sandalwood Soap,,high
110460442,#ORD60442,2025-12-01,paid,1114,849.6,720,50,50,129.6,4,HERB002,180,720,Neem Face Wash,,high
110460443,#ORD60443,2025-12-09,refunded,1114,494.8,360,0,70,64.8,2,HERB002,180,360,Neem Face Wash,RFD110460443,medium
110460444,#ORD60444,2025-12-22,paid,1471,262.4,180,0,50,32.4,1,HERB002,180,180,Neem Face Wash,,high
110460445,#ORD60445,2025-12-17,paid,1075,1230.0,1000,0,50,180.0,4,HERB001,250,1000,Amla Hair Oil,,medium
110460446,#ORD60446,2025-12-12,paid,1258,374.0,300,30,50,54.0,1,HERB003,300,300,Tulsi Shampoo,,medium
110460447,#ORD60447,2025-12-11,paid,1031,571.0,450,30,70,81.0,5,HERB004,90,450,Sandalwood Soap,,low
110460448,#ORD60448,2025-12-31,paid,1322,345.0,250,20,70,45.0,1,HERB001,250,250,Amla Hair Oil,,low
110460449,#ORD60449,2025-12-09,paid,1475,519.2,440,30,30,79.2,2,HERB005,220,440,Aloe Vera Gel,,high
110460450,#ORD60450,2025-12-12,paid,1449,269.6,220,20,30,39.6,1,HERB005,220,220,Aloe Vera Gel,,high
110460451,#ORD60451,2025-12-14,paid,1349,1102.0,900,30,70,162.0,5,HERB002,180,900,Neem Face Wash,,medium
110460452,#ORD60452,2025-12-30,paid,1162,232.4,180,50,70,32.4,1,HERB002,180,180,Neem Face Wash,,low
110460453,#ORD60453,2025-12-06,paid,1161,434.8,360,20,30,64.8,4,HERB004,90,360,Sandalwood Soap,,high
110460454,#ORD60454,2025-12-22,paid,1376,318.6,270,50,50,48.6,3,HERB004,90,270,Sandalwood Soap,,medium
110460455,#ORD60455,2025-12-19,paid,1286,222.4,180,20,30,32.4,1,HERB002,180,180,Neem Face Wash,,high
110460456,#ORD60456,2025-12-16,paid,1282,1092.0,900,20,50,162.0,3,HERB003,300,900,Tulsi Shampoo,,medium
110460457,#ORD60457,2025-12-24,paid,1494,935.0,750,0,50,135.0,3,HERB001,250,750,Amla Hair Oil,,medium
110460458,#ORD60458,2025-12-23,pending,1375,531.0,450,50,50,81.0,5,HERB004,90,450,Sandalwood Soap,,medium
110460459,#ORD60459,2025-12-16,paid,1003,212.4,180,30,30,32.4,1,HERB002,180,180,Neem Face Wash,,low
110460460,#ORD60460,2025-12-31,pending,1137,738.0,600,0,30,108.0,2,HERB003,300,600,Tulsi Shampoo,,medium
110460461,#ORD60461,2025-12-28,paid,1037,1446.0,1200,0,30,216.0,4,HERB003,300,1200,Tulsi Shampoo,,medium
110460462,#ORD60462,2025-12-29,paid,1285,1200.0,1000,50,70,180.0,4,HERB001,250,1000,Amla Hair Oil,,high
110460463,#ORD60463,2025-12-02,refunded,1300,1132.0,900,0,70,162.0,3,HERB003,300,900,Tulsi Shampoo,RFD110460463,medium
110460464,#ORD60464,2025-12-07,pending,1489,106.2,90,30,30,16.2,1,HERB004,90,90,Sandalwood Soap,,low
110460465,#ORD60465,2025-12-19,paid,1299,677.2,540,30,70,97.2,3,HERB002,180,540,Neem Face Wash,,low
110460466,#ORD60466,2025-12-16,paid,1295,1078.4,880,30,70,158.4,4,HERB005,220,880,Aloe Vera Gel,,medium
110460467,#ORD60467,2025-12-21,paid,1213,1132.0,900,0,70,162.0,3,HERB003,300,900,Tulsi Shampoo,,low
110460468,#ORD60468,2025-12-04,pending,1119,374.0,300,30,50,54.0,1,HERB003,300,300,Tulsi Shampoo,,medium
110460469,#ORD60469,2025-12-20,paid,1121,687.2,540,0,50,97.2,3,HERB002,180,540,Neem Face Wash,,high
110460470,#ORD60470,2025-12-20,paid,1403,289.6,220,0,30,39.6,1,HERB005,220,220,Aloe Vera Gel,,medium
110460471,#ORD60471,2025-12-26,paid,1051,232.4,180,30,50,32.4,1,HERB002,180,180,Neem Face Wash,,medium
110460472,#ORD60472,2025-12-29,paid,1044,1456.0,1200,30,70,216.0,4,HERB003,300,1200,Tulsi Shampoo,,medium
110460473,#ORD60473,2025-12-03,paid,1046,758.8,660,50,30,118.8,3,HERB005,220,660,Aloe Vera Gel,,low
110460474,#ORD60474,2025-12-23,paid,1132,590.0,500,50,50,90.0,2,HERB001,250,500,Amla Hair Oil,,medium
110460475,#ORD60475,2025-12-15,paid,1251,299.6,220,30,70,39.6,1,HERB005,220,220,Aloe Vera Gel,,medium
110460476,#ORD60476,2025-12-01,paid,1371,334.0,300,50,30,54.0,1,HERB003,300,300,Tulsi Shampoo,,low
110460477,#ORD60477,2025-12-16,paid,1027,275.0,250,50,30,45.0,1,HERB001,250,250,Amla Hair Oil,,medium
110460478,#ORD60478,2025-12-06,refunded,1029,454.8,360,0,30,64.8,4,HERB004,90,360,Sandalwood Soap,RFD110460478,medium
110460479,#ORD60479,2025-12-13,refunded,1173,345.0,250,0,50,45.0,1,HERB001,250,250,Amla Hair Oil,RFD110460479,medium
110460480,#ORD60480,2025-12-18,paid,1480,289.6,220,20,50,39.6,1,HERB005,220,220,Aloe Vera Gel,,high
110460481,#ORD60481,2025-12-01,refunded,1030,454.8,360,0,30,64.8,4,HERB004,90,360,Sandalwood Soap,RFD110460481,high
110460482,#ORD60482,2025-12-31,pending,1265,374.0,300,50,70,54.0,1,HERB003,300,300,Tulsi Shampoo,,low
110460483,#ORD60483,2025-12-02,pending,1344,338.6,270,30,50,48.6,3,HERB004,90,270,Sandalwood Soap,,high
110460484,#ORD60484,2025-12-21,paid,1427,1790.0,1500,30,50,270.0,5,HERB003,300,1500,Tulsi Shampoo,,low
110460485,#ORD60485,2025-12-19,paid,1319,551.0,450,30,50,81.0,5,HERB004,90,450,Sandalwood Soap,,low
110460486,#ORD60486,2025-12-27,paid,1224,569.2,440,0,50,79.2,2,HERB005,220,440,Aloe Vera Gel,,low
110460487,#ORD60487,2025-12-30,refunded,1374,1466.0,1200,0,50,216.0,4,HERB003,300,1200,Tulsi Shampoo,RFD110460487,high
110460488,#ORD60488,2025-12-08,paid,1445,778.0,600,0,70,108.0,2,HERB003,300,600,Tulsi Shampoo,,low
110460489,#ORD60489,2025-12-23,paid,1073,176.2,90,0,70,16.2,1,HERB004,90,90,Sandalwood Soap,,high
110460490,#ORD60490,2025-12-02,refunded,1043,561.0,450,0,30,81.0,5,HERB004,90,450,Sandalwood Soap,RFD110460490,high
110460491,#ORD60491,2025-12-20,paid,1365,1485.0,1250,20,30,225.0,5,HERB001,250,1250,Amla Hair Oil,,medium
110460492,#ORD60492,2025-12-16,paid,1380,444.8,360,30,50,64.8,2,HERB002,180,360,Neem Face Wash,,medium
110460493,#ORD60493,2025-12-04,paid,1468,1062.0,900,50,50,162.0,5,HERB002,180,900,Neem Face Wash,,low
110460494,#ORD60494,2025-12-12,paid,1436,1485.0,1250,20,30,225.0,5,HERB001,250,1250,Amla Hair Oil,,high
110460495,#ORD60495,2025-12-06,refunded,1140,289.6,220,0,30,39.6,1,HERB005,220,220,Aloe Vera Gel,RFD110460495,medium
110460496,#ORD60496,2025-12-07,refunded,1330,424.0,300,0,70,54.0,1,HERB003,300,300,Tulsi Shampoo,RFD110460496,high
110460497,#ORD60497,2025-12-12,refunded,1022,601.0,450,0,70,81.0,5,HERB004,90,450,Sandalwood Soap,RFD110460497,high
110460498,#ORD60498,2025-12-04,paid,1153,444.8,360,50,70,64.8,2,HERB002,180,360,Neem Face Wash,,low
110460499,#ORD60499,2025-12-06,paid,1381,1446.0,1200,20,50,216.0,4,HERB003,300,1200,Tulsi Shampoo,,high
