Order ID,Order Name,Created at,Financial Status,Customer ID,Total Price,Subtotal Price,Total Discounts,Shipping Cost,Total Tax,Lineitem quantity,Lineitem sku,Lineitem price,Lineitem total price,Lineitem name,Refund ID,Risk Level,Net Revenue,Fulfillment Cost,Contribution Margin,Order Year,Order Month,Order week,Days Since Order,First Purchase,Variant SKU,Cost per item,Lineitem COGS,Lineitem Gross Profit,Gross Margin %
110460769,#ORD110460769,2025-11-17,paid,1232,1466.0,1200,0,50,216.0,4,HERB003,300,1200,Tulsi Shampoo,0,low,1466.0,266.0,1416.0,2025,11,47,57,2025-11-17,HERB003,190,760,440,36.666666666666664
110460771,#ORD110460771,2025-11-18,paid,1142,551.0,450,30,50,81.0,5,HERB004,90,450,Sandalwood Soap,0,high,521.0,131.0,471.0,2025,11,47,56,2025-11-18,HERB004,50,250,200,44.44444444444444
110460773,#ORD110460773,2025-11-05,paid,1143,282.4,180,0,70,32.4,2,HERB004,90,180,Sandalwood Soap,0,low,282.4,102.4,212.39999999999998,2025,11,45,69,2025-11-05,HERB004,50,100,80,44.44444444444444
110460774,#ORD110460774,2025-11-09,paid,1075,212.4,180,50,50,32.4,2,HERB004,90,180,Sandalwood Soap,0,medium,162.4,82.4,112.4,2025,11,45,65,2025-11-09,HERB004,50,100,80,44.44444444444444
110460775,#ORD110460775,2025-11-26,paid,1322,269.6,220,20,30,39.6,1,HERB005,220,220,Aloe Vera Gel,0,low,249.60000000000002,69.6,219.60000000000002,2025,11,48,48,2025-11-26,HERB005,140,140,80,36.36363636363637
110460776,#ORD110460776,2025-11-23,paid,1152,279.6,220,50,70,39.6,1,HERB005,220,220,Aloe Vera Gel,0,medium,229.60000000000002,109.6,159.60000000000002,2025,11,47,51,2025-11-23,HERB005,140,140,80,36.36363636363637
110460777,#ORD110460777,2025-11-29,paid,1200,1200.0,1000,50,70,180.0,4,HERB001,250,1000,Amla Hair Oil,0,high,1150.0,250.0,1080.0,2025,11,48,45,2025-11-29,HERB001,160,640,360,36.0
110460778,#ORD110460778,2025-11-24,paid,1323,1348.0,1100,20,70,198.0,5,HERB005,220,1100,Aloe Vera Gel,0,low,1328.0,268.0,1258.0,2025,11,48,50,2025-11-24,HERB005,140,700,400,36.36363636363637
110460779,#ORD110460779,2025-11-14,paid,1235,298.6,270,50,30,48.6,3,HERB004,90,270,Sandalwood Soap,0,high,248.60000000000002,78.6,218.60000000000002,2025,11,46,60,2025-11-14,HERB004,50,150,120,44.44444444444444
110460780,#ORD110460780,2025-11-09,paid,1079,1112.0,900,0,50,162.0,5,HERB002,180,900,Neem Face Wash,0,high,1112.0,212.0,1062.0,2025,11,45,65,2025-11-09,HERB002,110,550,350,38.88888888888889
110460781,#ORD110460781,2025-11-13,paid,1024,570.0,500,50,30,90.0,2,HERB001,250,500,Amla Hair Oil,0,low,520.0,120.0,490.0,2025,11,46,61,2025-11-13,HERB001,160,320,180,36.0
110460782,#ORD110460782,2025-11-04,paid,1398,707.2,540,0,70,97.2,3,HERB002,180,540,Neem Face Wash,0,low,707.2,167.2,637.2,2025,11,45,70,2025-11-04,HERB002,110,330,210,38.88888888888889
110460783,#ORD110460783,2025-11-16,paid,1306,404.0,300,0,50,54.0,1,HERB003,300,300,Tulsi Shampoo,0,medium,404.0,104.0,354.0,2025,11,46,58,2025-11-08,HERB003,190,190,110,36.666666666666664
110460784,#ORD110460784,2025-11-19,paid,1439,581.0,450,20,70,81.0,5,HERB004,90,450,Sandalwood Soap,0,medium,561.0,151.0,491.0,2025,11,47,55,2025-11-19,HERB004,50,250,200,44.44444444444444
110460785,#ORD110460785,2025-11-09,paid,1018,1112.0,900,0,50,162.0,3,HERB003,300,900,Tulsi Shampoo,0,low,1112.0,212.0,1062.0,2025,11,45,65,2025-11-07,HERB003,190,570,330,36.666666666666664
110460786,#ORD110460786,2025-11-12,paid,1039,1820.0,1500,20,70,270.0,5,HERB003,300,1500,Tulsi Shampoo,0,medium,1800.0,340.0,1730.0,2025,11,46,62,2025-11-12,HERB003,190,950,550,36.666666666666664
110460787,#ORD110460787,2025-11-13,paid,1242,232.4,180,50,70,32.4,2,HERB004,90,180,Sandalwood Soap,0,low,182.4,102.4,112.4,2025,11,46,61,2025-11-03,HERB004,50,100,80,44.44444444444444
110460788,#ORD110460788,2025-11-27,paid,1096,539.2,440,30,50,79.2,2,HERB005,220,440,Aloe Vera Gel,0,high,509.20000000000005,129.2,459.20000000000005,2025,11,48,47,2025-11-27,HERB005,140,280,160,36.36363636363637
110460789,#ORD110460789,2025-11-17,paid,1212,1082.0,900,50,70,162.0,5,HERB002,180,900,Neem Face Wash,0,low,1032.0,232.0,962.0,2025,11,47,57,2025-11-17,HERB002,110,550,350,38.88888888888889
110460790,#ORD110460790,2025-11-09,paid,1047,394.0,300,30,70,54.0,1,HERB003,300,300,Tulsi Shampoo,0,medium,364.0,124.0,294.0,2025,11,45,65,2025-11-09,HERB003,190,190,110,36.666666666666664
110460791,#ORD110460791,2025-11-04,paid,1226,758.0,600,0,50,108.0,2,HERB003,300,600,Tulsi Shampoo,0,medium,758.0,158.0,708.0,2025,11,45,70,2025-11-04,HERB003,190,380,220,36.666666666666664
110460792,#ORD110460792,2025-11-12,paid,1166,1068.4,880,0,30,158.4,4,HERB005,220,880,Aloe Vera Gel,0,low,1068.4,188.4,1038.4,2025,11,46,62,2025-11-12,HERB005,140,560,320,36.36363636363637
110460794,#ORD110460794,2025-11-26,pending,1025,688.0,600,50,30,108.0,2,HERB003,300,600,Tulsi Shampoo,0,medium,638.0,138.0,608.0,2025,11,48,48,2025-11-26,HERB003,190,380,220,36.666666666666664
110460795,#ORD110460795,2025-11-26,pending,1400,561.0,450,0,30,81.0,5,HERB004,90,450,Sandalwood Soap,0,low,561.0,111.0,531.0,2025,11,48,48,2025-11-26,HERB004,50,250,200,44.44444444444444
110460796,#ORD110460796,2025-11-20,paid,1042,869.6,720,50,70,129.6,4,HERB002,180,720,Neem Face Wash,0,low,819.6,199.6,749.6,2025,11,47,54,2025-11-11,HERB002,110,440,280,38.88888888888889
110460797,#ORD110460797,2025-11-12,paid,1286,798.8,660,50,70,118.8,3,HERB005,220,660,Aloe Vera Gel,0,high,748.8,188.8,678.8,2025,11,46,62,2025-11-12,HERB005,140,420,240,36.36363636363637
110460798,#ORD110460798,2025-11-16,paid,1364,1082.0,900,30,50,162.0,3,HERB003,300,900,Tulsi Shampoo,0,medium,1052.0,212.0,1002.0,2025,11,46,58,2025-11-16,HERB003,190,570,330,36.666666666666664
110460799,#ORD110460799,2025-11-22,paid,1188,935.0,750,20,70,135.0,3,HERB001,250,750,Amla Hair Oil,0,medium,915.0,205.0,845.0,2025,11,47,52,2025-11-22,HERB001,160,480,270,36.0
110460200,#ORD60200,2025-12-06,paid,1223,1112.0,900,20,70,162.0,5,HERB002,180,900,Neem Face Wash,0,high,1092.0,232.0,1022.0,2025,12,49,38,2025-12-06,HERB002,110,550,350,38.88888888888889
110460201,#ORD60201,2025-12-06,paid,1212,275.0,250,50,30,45.0,1,HERB001,250,250,Amla Hair Oil,0,low,225.0,75.0,195.0,2025,12,49,38,2025-11-17,HERB001,160,160,90,36.0
110460202,#ORD60202,2025-12-13,paid,1322,610.0,500,30,50,90.0,2,HERB001,250,500,Amla Hair Oil,0,medium,580.0,140.0,530.0,2025,12,50,31,2025-11-26,HERB001,160,320,180,36.0
110460203,#ORD60203,2025-12-15,pending,1415,630.0,500,30,70,90.0,2,HERB001,250,500,Amla Hair Oil,0,high,600.0,160.0,530.0,2025,12,51,29,2025-12-15,HERB001,160,320,180,36.0
110460204,#ORD60204,2025-12-31,paid,1344,354.0,300,30,30,54.0,1,HERB003,300,300,Tulsi Shampoo,0,high,324.0,84.0,294.0,2025,12,1,13,2025-12-02,HERB003,190,190,110,36.666666666666664
110460206,#ORD60206,2025-12-26,paid,1316,1042.0,900,50,30,162.0,3,HERB003,300,900,Tulsi Shampoo,0,medium,992.0,192.0,962.0,2025,12,52,18,2025-11-07,HERB003,190,570,330,36.666666666666664
110460207,#ORD60207,2025-12-12,pending,1123,474.8,360,0,50,64.8,2,HERB002,180,360,Neem Face Wash,0,high,474.8,114.8,424.8,2025,12,50,32,2025-11-13,HERB002,110,220,140,38.88888888888889
110460208,#ORD60208,2025-12-11,paid,1025,176.2,90,0,70,16.2,1,HERB004,90,90,Sandalwood Soap,0,high,176.2,86.2,106.19999999999999,2025,12,50,33,2025-11-26,HERB004,50,50,40,44.44444444444444
110460210,#ORD60210,2025-12-10,paid,1317,1042.0,900,50,30,162.0,5,HERB002,180,900,Neem Face Wash,0,high,992.0,192.0,962.0,2025,12,50,34,2025-11-19,HERB002,110,550,350,38.88888888888889
110460211,#ORD60211,2025-12-05,paid,1327,1068.4,880,0,30,158.4,4,HERB005,220,880,Aloe Vera Gel,0,medium,1068.4,188.4,1038.4,2025,12,49,39,2025-12-05,HERB005,140,560,320,36.36363636363637
110460212,#ORD60212,2025-12-23,paid,1390,1770.0,1500,30,30,270.0,5,HERB003,300,1500,Tulsi Shampoo,0,medium,1740.0,300.0,1710.0,2025,12,52,21,2025-12-14,HERB003,190,950,550,36.666666666666664
110460213,#ORD60213,2025-12-17,paid,1383,1068.4,880,0,30,158.4,4,HERB005,220,880,Aloe Vera Gel,0,low,1068.4,188.4,1038.4,2025,12,51,27,2025-12-17,HERB005,140,560,320,36.36363636363637
110460214,#ORD60214,2025-12-19,paid,1397,325.0,250,0,30,45.0,1,HERB001,250,250,Amla Hair Oil,0,medium,325.0,75.0,295.0,2025,12,51,25,2025-11-15,HERB001,160,160,90,36.0
110460215,#ORD60215,2025-12-26,paid,1073,282.4,180,0,70,32.4,2,HERB004,90,180,Sandalwood Soap,0,low,282.4,102.4,212.39999999999998,2025,12,52,18,2025-12-23,HERB004,50,100,80,44.44444444444444
110460216,#ORD60216,2025-12-30,paid,1067,778.0,600,0,70,108.0,2,HERB003,300,600,Tulsi Shampoo,0,medium,778.0,178.0,708.0,2025,12,1,14,2025-12-17,HERB003,190,380,220,36.666666666666664
110460218,#ORD60218,2025-12-04,paid,1086,279.6,220,50,70,39.6,1,HERB005,220,220,Aloe Vera Gel,0,medium,229.60000000000002,109.6,159.60000000000002,2025,12,49,40,2025-12-04,HERB005,140,140,80,36.36363636363637
110460219,#ORD60219,2025-12-25,pending,1396,374.0,300,50,70,54.0,1,HERB003,300,300,Tulsi Shampoo,0,medium,324.0,124.0,254.0,2025,12,52,19,2025-11-27,HERB003,190,190,110,36.666666666666664
110460220,#ORD60220,2025-12-24,paid,1071,368.6,270,20,70,48.6,3,HERB004,90,270,Sandalwood Soap,0,high,348.6,118.6,278.6,2025,12,52,20,2025-12-01,HERB004,50,150,120,44.44444444444444
110460221,#ORD60221,2025-12-27,paid,1390,338.6,270,50,70,48.6,3,HERB004,90,270,Sandalwood Soap,0,medium,288.6,118.6,218.60000000000002,2025,12,52,17,2025-12-14,HERB004,50,150,120,44.44444444444444
110460222,#ORD60222,2025-12-23,paid,1096,1112.0,900,0,50,162.0,5,HERB002,180,900,Neem Face Wash,0,low,1112.0,212.0,1062.0,2025,12,52,21,2025-11-27,HERB002,110,550,350,38.88888888888889
110460223,#ORD60223,2025-12-18,paid,1290,569.2,440,20,70,79.2,2,HERB005,220,440,Aloe Vera Gel,0,high,549.2,149.2,479.20000000000005,2025,12,51,26,2025-11-29,HERB005,140,280,160,36.36363636363637
110460224,#ORD60224,2025-12-20,paid,1232,1416.0,1200,50,50,216.0,4,HERB003,300,1200,Tulsi Shampoo,0,medium,1366.0,266.0,1316.0,2025,12,51,24,2025-11-17,HERB003,190,760,440,36.666666666666664
110460225,#ORD60225,2025-12-07,paid,1032,222.4,180,20,30,32.4,2,HERB004,90,180,Sandalwood Soap,0,medium,202.4,62.4,172.4,2025,12,49,37,2025-12-07,HERB004,50,100,80,44.44444444444444
110460226,#ORD60226,2025-12-05,paid,1479,778.8,660,30,30,118.8,3,HERB005,220,660,Aloe Vera Gel,0,high,748.8,148.8,718.8,2025,12,49,39,2025-11-07,HERB005,140,420,240,36.36363636363637
110460227,#ORD60227,2025-12-04,paid,1215,935.0,750,0,50,135.0,3,HERB001,250,750,Amla Hair Oil,0,medium,935.0,185.0,885.0,2025,12,49,40,2025-11-05,HERB001,160,480,270,36.0
110460228,#ORD60228,2025-12-08,pending,1347,404.8,360,50,30,64.8,2,HERB002,180,360,Neem Face Wash,0,low,354.8,94.8,324.8,2025,12,50,36,2025-12-08,HERB002,110,220,140,38.88888888888889
110460229,#ORD60229,2025-12-13,paid,1362,849.6,720,50,50,129.6,4,HERB002,180,720,Neem Face Wash,0,high,799.6,179.6,749.6,2025,12,50,31,2025-11-29,HERB002,110,440,280,38.88888888888889
110460230,#ORD60230,2025-12-02,paid,1167,1200.0,1000,50,70,180.0,4,HERB001,250,1000,Amla Hair Oil,0,high,1150.0,250.0,1080.0,2025,12,49,42,2025-12-02,HERB001,160,640,360,36.0
110460231,#ORD60231,2025-12-20,paid,1282,444.8,360,30,50,64.8,4,HERB004,90,360,Sandalwood Soap,0,low,414.8,114.8,364.8,2025,12,51,24,2025-11-21,HERB004,50,200,160,44.44444444444444
110460232,#ORD60232,2025-12-15,paid,1449,1072.0,900,20,30,162.0,5,HERB002,180,900,Neem Face Wash,0,medium,1052.0,192.0,1022.0,2025,12,51,29,2025-11-28,HERB002,110,550,350,38.88888888888889
110460233,#ORD60233,2025-12-15,paid,1268,106.2,90,50,50,16.2,1,HERB004,90,90,Sandalwood Soap,0,high,56.2,66.2,6.200000000000003,2025,12,51,29,2025-12-15,HERB004,50,50,40,44.44444444444444
110460234,#ORD60234,2025-12-02,paid,1198,1082.0,900,30,50,162.0,5,HERB002,180,900,Neem Face Wash,0,low,1052.0,212.0,1002.0,2025,12,49,42,2025-12-02,HERB002,110,550,350,38.88888888888889
110460235,#ORD60235,2025-12-07,pending,1019,1102.0,900,30,70,162.0,5,HERB002,180,900,Neem Face Wash,0,high,1072.0,232.0,1002.0,2025,12,49,37,2025-11-11,HERB002,110,550,350,38.88888888888889
110460236,#ORD60236,2025-12-12,paid,1012,222.4,180,20,30,32.4,1,HERB002,180,180,Neem Face Wash,0,low,202.4,62.4,172.4,2025,12,50,32,2025-12-12,HERB002,110,110,70,38.88888888888889
110460237,#ORD60237,2025-12-21,paid,1231,1515.0,1250,30,70,225.0,5,HERB001,250,1250,Amla Hair Oil,0,low,1485.0,295.0,1415.0,2025,12,51,23,2025-12-21,HERB001,160,800,450,36.0
110460238,#ORD60238,2025-12-29,paid,1381,531.0,450,30,30,81.0,5,HERB004,90,450,Sandalwood Soap,0,low,501.0,111.0,471.0,2025,12,1,15,2025-11-17,HERB004,50,250,200,44.44444444444444
110460239,#ORD60239,2025-12-21,paid,1438,708.0,600,30,30,108.0,2,HERB003,300,600,Tulsi Shampoo,0,low,678.0,138.0,648.0,2025,12,51,23,2025-12-21,HERB003,190,380,220,36.666666666666664
110460240,#ORD60240,2025-12-13,paid,1286,1092.0,900,20,50,162.0,5,HERB002,180,900,Neem Face Wash,0,high,1072.0,212.0,1022.0,2025,12,50,31,2025-11-12,HERB002,110,550,350,38.88888888888889
110460241,#ORD60241,2025-12-12,paid,1298,242.4,180,20,50,32.4,2,HERB004,90,180,Sandalwood Soap,0,low,222.4,82.4,172.4,2025,12,50,32,2025-11-20,HERB004,50,100,80,44.44444444444444
110460242,#ORD60242,2025-12-10,paid,1122,541.0,450,20,30,81.0,5,HERB004,90,450,Sandalwood Soap,0,low,521.0,111.0,491.0,2025,12,50,34,2025-11-05,HERB004,50,250,200,44.44444444444444
110460243,#ORD60243,2025-12-28,paid,1084,404.8,360,50,30,64.8,2,HERB002,180,360,Neem Face Wash,0,high,354.8,94.8,324.8,2025,12,52,16,2025-11-09,HERB002,110,220,140,38.88888888888889
110460244,#ORD60244,2025-12-20,paid,1225,1436.0,1200,30,50,216.0,4,HERB003,300,1200,Tulsi Shampoo,0,low,1406.0,266.0,1356.0,2025,12,51,24,2025-11-17,HERB003,190,760,440,36.666666666666664
110460245,#ORD60245,2025-12-20,paid,1260,289.6,220,0,30,39.6,1,HERB005,220,220,Aloe Vera Gel,0,high,289.6,69.6,259.6,2025,12,51,24,2025-12-06,HERB005,140,140,80,36.36363636363637
110460246,#ORD60246,2025-12-21,paid,1357,1068.4,880,0,30,158.4,4,HERB005,220,880,Aloe Vera Gel,0,high,1068.4,188.4,1038.4,2025,12,51,23,2025-12-21,HERB005,140,560,320,36.36363636363637
110460248,#ORD60248,2025-12-28,paid,1426,404.0,300,0,50,54.0,1,HERB003,300,300,Tulsi Shampoo,0,low,404.0,104.0,354.0,2025,12,52,16,2025-12-05,HERB003,190,190,110,36.666666666666664
110460249,#ORD60249,2025-12-08,pending,1194,1132.0,900,0,70,162.0,5,HERB002,180,900,Neem Face Wash,0,medium,1132.0,232.0,1062.0,2025,12,50,36,2025-11-07,HERB002,110,550,350,38.88888888888889
110460250,#ORD60250,2025-12-13,paid,1108,1820.0,1500,0,50,270.0,5,HERB003,300,1500,Tulsi Shampoo,0,medium,1820.0,320.0,1770.0,2025,12,50,31,2025-12-13,HERB003,190,950,550,36.666666666666664
110460251,#ORD60251,2025-12-04,paid,1406,1038.4,880,50,50,158.4,4,HERB005,220,880,Aloe Vera Gel,0,low,988.4000000000001,208.4,938.4000000000001,2025,12,49,40,2025-12-04,HERB005,140,560,320,36.36363636363637
110460252,#ORD60252,2025-12-06,paid,1313,539.2,440,50,70,79.2,2,HERB005,220,440,Aloe Vera Gel,0,medium,489.20000000000005,149.2,419.20000000000005,2025,12,49,38,2025-11-08,HERB005,140,280,160,36.36363636363637
110460253,#ORD60253,2025-12-03,paid,1004,1210.0,1000,0,30,180.0,4,HERB001,250,1000,Amla Hair Oil,0,medium,1210.0,210.0,1180.0,2025,12,49,41,2025-11-06,HERB001,160,640,360,36.0
110460254,#ORD60254,2025-12-23,paid,1403,1466.0,1200,0,50,216.0,4,HERB003,300,1200,Tulsi Shampoo,0,low,1466.0,266.0,1416.0,2025,12,52,21,2025-11-19,HERB003,190,760,440,36.666666666666664
110460255,#ORD60255,2025-12-05,paid,1426,899.6,720,0,50,129.6,4,HERB002,180,720,Neem Face Wash,0,medium,899.6,179.6,849.6,2025,12,49,39,2025-12-05,HERB002,110,440,280,38.88888888888889
110460256,#ORD60256,2025-12-01,paid,1001,1042.0,900,50,30,162.0,5,HERB002,180,900,Neem Face Wash,0,low,992.0,192.0,962.0,2025,12,49,43,2025-11-24,HERB002,110,550,350,38.88888888888889
110460257,#ORD60257,2025-12-29,paid,1209,549.2,440,0,30,79.2,2,HERB005,220,440,Aloe Vera Gel,0,high,549.2,109.2,519.2,2025,12,1,15,2025-12-15,HERB005,140,280,160,36.36363636363637
110460258,#ORD60258,2025-12-22,paid,1107,1466.0,1200,20,70,216.0,4,HERB003,300,1200,Tulsi Shampoo,0,low,1446.0,286.0,1376.0,2025,12,52,22,2025-12-19,HERB003,190,760,440,36.666666666666664
110460259,#ORD60259,2025-12-20,pending,1309,590.0,500,30,30,90.0,2,HERB001,250,500,Amla Hair Oil,0,medium,560.0,120.0,530.0,2025,12,51,24,2025-12-20,HERB001,160,320,180,36.0
110460260,#ORD60260,2025-12-27,paid,1303,1180.0,1000,50,50,180.0,4,HERB001,250,1000,Amla Hair Oil,0,high,1130.0,230.0,1080.0,2025,12,52,17,2025-12-27,HERB001,160,640,360,36.0
110460261,#ORD60261,2025-12-03,paid,1103,1525.0,1250,20,70,225.0,5,HERB001,250,1250,Amla Hair Oil,0,low,1505.0,295.0,1435.0,2025,12,49,41,2025-12-03,HERB001,160,800,450,36.0
110460263,#ORD60263,2025-12-06,pending,1140,915.0,750,20,50,135.0,3,HERB001,250,750,Amla Hair Oil,0,medium,895.0,185.0,845.0,2025,12,49,38,2025-11-27,HERB001,160,480,270,36.0
110460264,#ORD60264,2025-12-13,paid,1060,1102.0,900,30,70,162.0,3,HERB003,300,900,Tulsi Shampoo,0,medium,1072.0,232.0,1002.0,2025,12,50,31,2025-12-13,HERB003,190,570,330,36.666666666666664
110460265,#ORD60265,2025-12-23,paid,1477,657.2,540,50,70,97.2,3,HERB002,180,540,Neem Face Wash,0,medium,607.2,167.2,537.2,2025,12,52,21,2025-12-23,HERB002,110,330,210,38.88888888888889
110460266,#ORD60266,2025-12-15,paid,1160,1770.0,1500,30,30,270.0,5,HERB003,300,1500,Tulsi Shampoo,0,high,1740.0,300.0,1710.0,2025,12,51,29,2025-12-15,HERB003,190,950,550,36.666666666666664
110460267,#ORD60267,2025-12-10,paid,1420,1338.0,1100,30,70,198.0,5,HERB005,220,1100,Aloe Vera Gel,0,low,1308.0,268.0,1238.0,2025,12,50,34,2025-12-10,HERB005,140,700,400,36.36363636363637
110460268,#ORD60268,2025-12-20,paid,1137,778.8,660,50,50,118.8,3,HERB005,220,660,Aloe Vera Gel,0,medium,728.8,168.8,678.8,2025,12,51,24,2025-11-18,HERB005,140,420,240,36.36363636363637
110460270,#ORD60270,2025-12-26,pending,1336,1298.0,1100,50,50,198.0,5,HERB005,220,1100,Aloe Vera Gel,0,medium,1248.0,248.0,1198.0,2025,12,52,18,2025-11-09,HERB005,140,700,400,36.36363636363637
110460271,#ORD60271,2025-12-02,paid,1045,620.0,500,20,50,90.0,2,HERB001,250,500,Amla Hair Oil,0,low,600.0,140.0,550.0,2025,12,49,42,2025-11-08,HERB001,160,320,180,36.0
110460272,#ORD60272,2025-12-10,paid,1359,1495.0,1250,50,70,225.0,5,HERB001,250,1250,Amla Hair Oil,0,medium,1445.0,295.0,1375.0,2025,12,50,34,2025-11-09,HERB001,160,800,450,36.0
110460273,#ORD60273,2025-12-30,paid,1373,1132.0,900,0,70,162.0,3,HERB003,300,900,Tulsi Shampoo,0,low,1132.0,232.0,1062.0,2025,12,1,14,2025-12-30,HERB003,190,570,330,36.666666666666664
110460275,#ORD60275,2025-12-27,paid,1117,569.2,440,0,50,79.2,2,HERB005,220,440,Aloe Vera Gel,0,medium,569.2,129.2,519.2,2025,12,52,17,2025-11-09,HERB005,140,280,160,36.36363636363637
110460276,#ORD60276,2025-12-05,paid,1412,1068.4,880,0,30,158.4,4,HERB005,220,880,Aloe Vera Gel,0,medium,1068.4,188.4,1038.4,2025,12,49,39,2025-12-05,HERB005,140,560,320,36.36363636363637
110460277,#ORD60277,2025-12-15,paid,1398,1042.0,900,50,30,162.0,3,HERB003,300,900,Tulsi Shampoo,0,high,992.0,192.0,962.0,2025,12,51,29,2025-11-04,HERB003,190,570,330,36.666666666666664
110460278,#ORD60278,2025-12-10,paid,1265,1456.0,1200,30,70,216.0,4,HERB003,300,1200,Tulsi Shampoo,0,high,1426.0,286.0,1356.0,2025,12,50,34,2025-11-07,HERB003,190,760,440,36.666666666666664
110460279,#ORD60279,2025-12-10,paid,1153,707.2,540,0,70,97.2,3,HERB002,180,540,Neem Face Wash,0,medium,707.2,167.2,637.2,2025,12,50,34,2025-12-04,HERB002,110,330,210,38.88888888888889
110460280,#ORD60280,2025-12-29,pending,1315,444.8,360,50,70,64.8,4,HERB004,90,360,Sandalwood Soap,0,medium,394.8,134.8,324.8,2025,12,1,15,2025-12-17,HERB004,50,200,160,44.44444444444444
110460281,#ORD60281,2025-12-21,paid,1376,1338.0,1100,30,70,198.0,5,HERB005,220,1100,Aloe Vera Gel,0,high,1308.0,268.0,1238.0,2025,12,51,23,2025-11-15,HERB005,140,700,400,36.36363636363637
110460282,#ORD60282,2025-12-04,paid,1130,1278.0,1100,50,30,198.0,5,HERB005,220,1100,Aloe Vera Gel,0,medium,1228.0,228.0,1198.0,2025,12,49,40,2025-11-08,HERB005,140,700,400,36.36363636363637
110460283,#ORD60283,2025-12-12,paid,1174,561.0,450,20,50,81.0,5,HERB004,90,450,Sandalwood Soap,0,high,541.0,131.0,491.0,2025,12,50,32,2025-12-12,HERB004,50,250,200,44.44444444444444
110460284,#ORD60284,2025-12-29,paid,1371,1108.4,880,0,70,158.4,4,HERB005,220,880,Aloe Vera Gel,0,high,1108.4,228.4,1038.4,2025,12,1,15,2025-11-24,HERB005,140,560,320,36.36363636363637
110460285,#ORD60285,2025-12-14,pending,1341,551.0,450,30,50,81.0,5,HERB004,90,450,Sandalwood Soap,0,high,521.0,131.0,471.0,2025,12,50,30,2025-12-14,HERB004,50,250,200,44.44444444444444
110460286,#ORD60286,2025-12-27,paid,1085,1466.0,1200,0,50,216.0,4,HERB003,300,1200,Tulsi Shampoo,0,low,1466.0,266.0,1416.0,2025,12,52,17,2025-12-27,HERB003,190,760,440,36.666666666666664
110460287,#ORD60287,2025-12-01,pending,1056,106.2,90,30,30,16.2,1,HERB004,90,90,Sandalwood Soap,0,medium,76.2,46.2,46.2,2025,12,49,43,2025-12-01,HERB004,50,50,40,44.44444444444444
110460288,#ORD60288,2025-12-19,pending,1405,348.6,270,20,50,48.6,3,HERB004,90,270,Sandalwood Soap,0,low,328.6,98.6,278.6,2025,12,51,25,2025-12-01,HERB004,50,150,120,44.44444444444444
110460289,#ORD60289,2025-12-22,paid,1011,464.8,360,30,70,64.8,4,HERB004,90,360,Sandalwood Soap,0,high,434.8,134.8,364.8,2025,12,52,22,2025-12-22,HERB004,50,200,160,44.44444444444444
110460290,#ORD60290,2025-12-01,paid,1186,1820.0,1500,20,70,270.0,5,HERB003,300,1500,Tulsi Shampoo,0,low,1800.0,340.0,1730.0,2025,12,49,43,2025-11-04,HERB003,190,950,550,36.666666666666664
110460291,#ORD60291,2025-12-02,paid,1251,262.4,180,0,50,32.4,1,HERB002,180,180,Neem Face Wash,0,low,262.4,82.4,212.39999999999998,2025,12,49,42,2025-11-18,HERB002,110,110,70,38.88888888888889
110460292,#ORD60292,2025-12-27,paid,1080,885.0,750,30,30,135.0,3,HERB001,250,750,Amla Hair Oil,0,medium,855.0,165.0,825.0,2025,12,52,17,2025-12-27,HERB001,160,480,270,36.0
110460294,#ORD60294,2025-12-05,paid,1193,1180.0,1000,50,50,180.0,4,HERB001,250,1000,Amla Hair Oil,0,medium,1130.0,230.0,1080.0,2025,12,49,39,2025-12-05,HERB001,160,640,360,36.0
110460295,#ORD60295,2025-12-01,paid,1407,232.4,180,30,50,32.4,2,HERB004,90,180,Sandalwood Soap,0,high,202.4,82.4,152.4,2025,12,49,43,2025-12-01,HERB004,50,100,80,44.44444444444444
110460296,#ORD60296,2025-12-02,paid,1020,688.0,600,50,30,108.0,2,HERB003,300,600,Tulsi Shampoo,0,high,638.0,138.0,608.0,2025,12,49,42,2025-11-28,HERB003,190,380,220,36.666666666666664
110460297,#ORD60297,2025-12-05,paid,1090,808.8,660,0,30,118.8,3,HERB005,220,660,Aloe Vera Gel,0,low,808.8,148.8,778.8,2025,12,49,39,2025-12-05,HERB005,140,420,240,36.36363636363637
110460298,#ORD60298,2025-12-03,paid,1287,232.4,180,50,70,32.4,1,HERB002,180,180,Neem Face Wash,0,high,182.4,102.4,112.4,2025,12,49,41,2025-12-03,HERB002,110,110,70,38.88888888888889
110460301,#ORD60301,2025-12-07,paid,1047,1210.0,1000,0,30,180.0,4,HERB001,250,1000,Amla Hair Oil,0,high,1210.0,210.0,1180.0,2025,12,49,37,2025-11-09,HERB001,160,640,360,36.0
110460302,#ORD60302,2025-12-11,paid,1369,1298.0,1100,50,50,198.0,5,HERB005,220,1100,Aloe Vera Gel,0,medium,1248.0,248.0,1198.0,2025,12,50,33,2025-12-11,HERB005,140,700,400,36.36363636363637
110460303,#ORD60303,2025-12-10,paid,1249,1446.0,1200,0,30,216.0,4,HERB003,300,1200,Tulsi Shampoo,0,medium,1446.0,246.0,1416.0,2025,12,50,34,2025-12-10,HERB003,190,760,440,36.666666666666664
